,tag_id,parent_id,child_id
1529,817,325,None
1530,818,1329,None
1531,819,1497,None
1532,820,244,None
1533,821,1262,None
1534,822,1480,None
1535,823,1793,None
1536,824,1329,None
1537,825,1726,None
1538,826,827,None
1539,827,624,104
1540,827,624,174
1541,827,624,826
1542,827,624,1559
1543,828,1329,None
1544,828,1365,None
1545,829,1329,None
1546,830,43,None
1547,831,444,None
1548,832,1793,None
1549,833,1329,None
1550,834,1329,None
1551,835,99,None
1552,836,630,None
1553,837,838,None
1554,838,347,74
1555,838,347,666
1556,838,347,795
1557,838,347,837
1558,838,347,839
1559,838,347,873
1560,838,347,1510
1561,838,347,1764
1562,839,838,None
1563,840,99,None
1564,841,99,None
1565,842,1489,None
1566,843,1353,None
1567,844,99,377
1568,844,99,1511
1569,844,865,156
1570,845,1489,None
1571,846,99,None
1572,847,99,None
1573,848,346,None
1574,849,1329,None
1575,850,1329,None
1576,851,1548,None
1577,851,1548,None
1578,852,1329,None
1579,853,1329,None
1580,854,484,None
1581,855,1329,None
1582,856,1145,None
1583,856,1329,None
1584,857,1705,None
1585,858,1329,None
1586,859,1329,None
1587,860,1329,None
1588,861,1329,None
1589,862,272,None
1590,863,660,None
1591,864,1805,None
1592,865,333,1739
1593,865,333,1743
1594,865,682,None
1595,865,1698,1499
1596,865,1698,391
1597,865,1698,1224
1598,865,972,16
1599,865,972,844
1600,865,972,1226
1601,866,1329,None
1602,867,1705,None
1603,868,1329,None
1604,869,1329,None
1605,870,1329,None
1606,871,101,408
1607,871,1497,None
1608,872,1329,None
1609,873,838,None
1610,874,265,None
1611,875,346,None
1612,876,1329,None
1613,877,1089,940
1614,877,1089,1008
1615,877,1089,1568
1616,878,1705,None
1617,879,40,44
1618,879,40,134
1619,879,40,307
1620,879,40,1169
1621,879,40,1423
1622,879,40,1443
1623,879,40,1768
1624,879,40,1855
1625,880,99,None
1626,881,1329,None
1627,882,119,None
1628,882,584,None
1629,883,244,31
1630,884,1628,151
1631,884,1628,167
1632,884,1628,384
1633,885,1314,None
1634,886,244,None
1635,886,660,None
1636,887,40,65
1637,887,40,136
1638,887,40,235
1639,887,40,401
1640,887,40,727
1641,887,40,732
1642,887,40,1613
1643,887,40,1844
1644,888,99,None
1645,889,1329,None
1646,890,349,None
1647,890,1329,None
1648,891,102,None
1649,892,1236,None
1650,893,682,None
1651,893,1236,None
1652,894,1083,None
1653,895,1329,None
1654,896,1329,None
1655,897,1329,None
1656,898,624,611
1657,898,624,1274
1658,898,624,1430
1659,898,624,1529
1660,898,624,1783
1661,899,1330,None
1662,900,624,None
1663,901,100,None
1664,902,1329,None
1665,903,1329,None
1666,904,99,None
1667,905,1329,None
1668,906,1329,None
1669,907,346,None
1670,908,1329,None
1671,909,444,None
1672,910,1329,None
1673,911,272,None
1674,911,1329,None
1675,912,1329,None
1676,913,1365,None
1677,914,1329,None
1678,915,1365,None
1679,916,1332,None
1680,917,1329,None
1681,918,272,None
1682,919,1365,None
1683,920,1365,None
1684,921,1365,None
1685,922,1365,None
1686,923,1329,None
1687,924,1329,None
1688,925,630,None
1689,926,1329,None
1690,927,1329,None
1691,928,1365,None
1692,929,1329,None
1693,930,1365,None
1694,931,1329,None
1695,932,293,None
1696,933,293,None
1697,934,1329,None
1698,935,293,None
1699,936,1329,None
1700,937,1329,None
1701,938,1705,None
1702,939,1793,None
1703,940,877,None
1704,941,78,None
1705,942,1329,None
1706,943,1840,None
1707,944,1329,None
1708,945,1329,None
1709,946,1413,None
1710,947,1365,None
1711,948,1329,None
1712,949,1365,None
1713,950,1329,None
1714,951,1329,None
1715,952,265,None
1716,953,1329,None
1717,954,1329,None
1718,955,1329,None
1719,956,1329,None
1720,957,1793,None
1721,958,1329,None
1722,959,1793,None
1723,960,1329,None
1724,961,1793,None
1725,962,53,None
1726,963,53,None
1727,964,1329,None
1728,964,660,None
1729,965,346,None
1730,966,1329,None
1731,967,682,None
1732,968,1329,None
1733,969,1329,None
1734,970,1090,None
1735,971,1329,None
1736,972,244,355
1737,972,244,521
1738,972,244,865
1739,972,244,973
1740,972,244,1580
1741,973,1497,1578
1742,973,972,None
1743,974,1329,None
1744,975,108,None
1745,976,1329,None
1746,977,1329,None
1747,978,1329,None
1748,979,102,None
1749,980,682,None
1750,981,1332,None
1751,982,1329,None
1752,983,682,None
1753,983,1329,None
1754,984,102,None
1755,985,102,None
1756,986,102,None
1757,987,1235,767
1758,987,1235,1314
1759,987,1235,1642
1760,988,682,None
1761,988,1329,None
1762,989,224,None
1763,989,224,None
1764,990,1329,None
1765,991,1329,None
1766,992,1329,None
1767,993,1573,None
1768,993,1329,None
1769,994,333,None
1770,995,682,None
1771,996,1329,None
1772,997,1329,None
1773,998,1329,None
1774,999,1329,None
1775,1000,1705,None
1776,1001,1793,None
1777,1002,1329,None
1778,1003,1496,None
1779,1003,1705,None
1780,1003,1329,None
1781,1004,1329,None
1782,1005,1329,None
1783,1006,1331,None
1784,1007,1705,None
1785,1008,877,None
1786,1009,1329,None
1787,1010,1492,None
1788,1011,1489,None
1789,1012,1329,None
1790,1013,1492,None
1791,1014,1329,None
1792,1015,682,None
1793,1016,333,None
1794,1017,1365,None
1795,1018,1365,None
1796,1019,682,None
1797,1020,1329,None
1798,1021,682,None
1799,1022,1856,None
1800,1023,394,None
1801,1023,394,None
1802,1024,1489,None
1803,1025,1330,None
1804,1026,682,None
1805,1027,682,None
1806,1028,742,None
1807,1029,682,None
1808,1030,682,None
1809,1031,102,None
1810,1032,1329,None
1811,1033,660,None
1812,1034,1793,None
1813,1035,286,None
1814,1035,1705,636
1815,1035,1705,1039
1816,1035,1705,1065
1817,1035,1705,1203
1818,1035,1705,1222
1819,1035,1705,1361
1820,1035,1705,1706
1821,1036,484,None
1822,1037,1329,None
1823,1038,1329,None
1824,1039,1491,None
1825,1039,1035,None
1826,1040,1329,None
1827,1041,1272,None
1828,1042,1781,None
1829,1043,1497,102
1830,1043,1497,338
1831,1043,1497,1150
1832,1043,1497,1599
1833,1044,1329,None
1834,1045,1329,None
1835,1046,1329,None
1836,1047,108,None
1837,1048,1365,None
1838,1049,1092,None
1839,1050,1092,None
1840,1051,1329,None
1841,1052,1329,None
1842,1053,1329,None
1843,1054,102,None
1844,1055,682,None
1845,1056,1329,None
1846,1057,1329,None
1847,1058,78,None
1848,1058,1793,None
1849,1059,1329,None
1850,1060,1329,None
1851,1061,1329,None
1852,1062,682,None
1853,1063,130,None
1854,1063,1793,None
1855,1064,1705,None
1856,1064,1329,None
1857,1065,1491,None
1858,1065,1035,None
1859,1066,1793,None
1860,1067,1332,None
1861,1068,1482,None
1862,1069,108,None
1863,1070,1329,None
1864,1071,1329,None
1865,1072,1582,None
1866,1073,1329,None
1867,1074,1329,None
1868,1075,1329,None
1869,1076,1329,None
1870,1077,682,None
1871,1078,1365,None
1872,1079,1329,None
1873,1080,45,None
1874,1081,1497,1353
1875,1081,1497,1659
1876,1081,244,100
1877,1081,244,237
1878,1081,244,1086
1879,1081,244,1089
1880,1081,244,1090
1881,1081,244,1091
1882,1081,244,1092
1883,1081,244,1093
1884,1081,244,1329
1885,1081,244,1365
1886,1081,1625,1262
1887,1082,1093,1793
1888,1083,1090,124
1889,1083,1090,363
1890,1083,1090,527
1891,1083,1090,894
1892,1084,1329,None
1893,1085,1093,1307
1894,1085,1093,1428
1895,1086,1081,755
1896,1086,1081,1735
1897,1086,1081,1837
1898,1087,1329,None
1899,1088,1093,458
1900,1088,1093,1558
1901,1088,1093,1754
1902,1089,1081,286
1903,1089,1081,484
1904,1089,1081,551
1905,1089,1081,877
1906,1089,1081,1145
1907,1089,1081,1331
1908,1089,1081,1491
1909,1089,1081,1492
1910,1089,1081,1496
1911,1089,1081,1582
1912,1089,1081,1705
1913,1089,1081,1805
1914,1090,1081,1083
1915,1090,1081,1090
1916,1091,1081,459
1917,1091,1081,728
1918,1092,1081,1049
1919,1092,1081,1050
1920,1093,1081,1082
1921,1093,1081,1085
1922,1093,1081,1088
1923,1094,101,282
1924,1094,101,349
1925,1094,101,583
1926,1094,101,1536
1927,1094,1235,None
1928,1095,1781,None
1929,1096,682,None
1930,1097,99,None
1931,1098,1272,None
1932,1098,1329,None
1933,1099,1332,None
1934,1100,1793,None
1935,1101,1329,None
1936,1102,99,None
1937,1103,1365,None
1938,1104,682,None
1939,1105,1329,None
1940,1106,1329,None
1941,1107,1329,None
1942,1108,272,None
1943,1109,1329,None
1944,1110,108,None
1945,1111,1329,None
1946,1112,1329,None
1947,1113,1329,None
1948,1114,1329,None
1949,1115,1329,None
1950,1116,1329,None
1951,1117,1489,None
1952,1118,1329,None
1953,1119,1329,None
1954,1120,265,None
1955,1121,1329,None
1956,1122,1329,None
1957,1123,1329,None
1958,1124,224,None
1959,1124,224,None
1960,1125,682,None
1961,1126,1153,None
1962,1127,1329,None
1963,1128,1329,None
1964,1129,1329,None
1965,1130,1329,None
1966,1131,1329,None
1967,1132,1329,None
1968,1133,293,None
1969,1134,660,None
1970,1135,1329,None
1971,1136,1489,None
1972,1137,1329,None
1973,1138,1329,None
1974,1139,272,None
1975,1140,1365,None
1976,1141,1329,None
1977,1142,1329,None
1978,1143,265,None
1979,1144,682,None
1980,1145,1697,None
1981,1145,1089,856
1982,1145,1089,1147
1983,1146,1329,None
1984,1147,682,None
1985,1147,1145,None
1986,1148,574,81
1987,1148,574,1350
1988,1149,1332,None
1989,1150,1043,None
1990,1151,682,None
1991,1152,452,1262
1992,1153,159,7
1993,1153,159,45
1994,1153,159,594
1995,1153,159,1126
1996,1153,159,1587
1997,1154,1329,None
1998,1155,1365,None
1999,1156,1365,None
2000,1157,1329,None
2001,1158,1365,None
2002,1159,1428,None
2003,1160,327,None
2004,1161,1856,None
2005,1162,1329,None
2006,1163,1389,None
2007,1164,43,None
2008,1165,1329,None
2009,1166,682,None
2010,1167,1705,67
2011,1167,1705,1246
2012,1168,1793,None
2013,1169,879,None
2014,1170,272,None
2015,1171,1329,None
2016,1172,1793,None
2017,1173,1307,None
2018,1174,1329,None
2019,1175,99,None
2020,1176,1244,None
2021,1177,346,None
2022,1178,1329,None
2023,1179,1272,None
2024,1180,1272,None
2025,1181,248,None
2026,1182,1329,None
2027,1183,660,None
2028,1184,682,None
2029,1185,333,None
2030,1186,1489,None
2031,1187,1489,None
2032,1188,1329,None
2033,1189,1329,None
2034,1190,1329,None
2035,1191,1329,None
2036,1192,505,None
2037,1192,682,None
2038,1193,283,None
2039,1193,1329,None
2040,1194,1329,None
2041,1195,1329,None
2042,1196,1329,None
2043,1197,484,None
2044,1198,1329,None
2045,1199,1329,None
2046,1200,1329,None
2047,1201,682,None
2048,1202,1329,None
2049,1203,1035,None
2050,1204,186,None
2051,1205,1329,None
2052,1206,1329,None
2053,1207,1329,None
2054,1208,1329,None
2055,1209,1793,None
2056,1210,1329,None
2057,1211,1329,None
2058,1212,1329,None
2059,1213,1489,None
2060,1214,1329,None
2061,1215,1491,None
2062,1216,660,None
2063,1217,1329,None
2064,1218,1329,None
2065,1219,1329,None
2066,1220,1329,None
2067,1221,186,None
2068,1222,1409,None
2069,1222,1035,None
2070,1223,682,None
2071,1224,865,None
2072,1225,333,None
2073,1226,865,391
2074,1226,865,1227
2075,1226,865,1499
2076,1226,865,1739
2077,1227,1226,None
2078,1228,1365,None
2079,1229,1329,None
2080,1230,1329,None
2081,1231,682,None
2082,1231,1692,None
2083,1232,333,None
2084,1233,682,None
2085,1234,98,101
2086,1234,98,333
2087,1234,98,682
2088,1234,98,1237
2089,1234,98,1692
2090,1234,98,1497
2091,1234,98,1698
2092,1235,100,159
2093,1235,100,161
2094,1235,100,477
2095,1235,100,743
2096,1235,100,987
2097,1235,100,1094
2098,1235,100,1450
2099,1235,100,1644
2100,1235,100,1743
2101,1235,100,1746
2102,1236,1237,30
2103,1236,1237,51
2104,1236,1237,76
2105,1236,1237,77
2106,1236,1237,137
2107,1236,1237,145
2108,1236,1237,253
2109,1236,1237,892
2110,1236,1237,893
2111,1236,1237,1252
2112,1236,1237,1745
2113,1236,1237,1747
2114,1236,1237,1869
2115,1237,1234,272
2116,1237,1234,731
2117,1237,1234,1272
2118,1237,1234,1236
2119,1237,1234,1332
2120,1237,1234,1742
2121,1237,1234,1781
2122,1238,101,None
2123,1239,101,None
2124,1240,1329,None
2125,1241,1272,None
2126,1242,333,None
2127,1243,682,None
2128,1244,99,168
2129,1244,99,1176
2130,1245,1329,None
2131,1246,1167,None
2132,1247,1329,None
2133,1248,1329,None
2134,1249,272,None
2135,1250,1329,None
2136,1251,1329,None
2137,1252,1236,None
2138,1253,682,None
2139,1254,1329,None
2140,1255,1329,None
2141,1256,384,None
2142,1257,1329,None
2143,1258,1329,None
2144,1259,1329,None
2145,1260,1329,None
2146,1261,1329,None
2147,1262,1152,108
2148,1262,1152,265
2149,1262,1081,821
2150,1262,1081,1361
2151,1262,1081,1482
2152,1263,108,None
2153,1264,1329,None
2154,1265,1329,None
2155,1266,1329,None
2156,1267,1329,None
2157,1268,1332,None
2158,1268,1329,None
2159,1269,682,None
2160,1270,1329,None
2161,1271,1272,None
2162,1272,1237,90
2163,1272,1237,94
2164,1272,1237,109
2165,1272,1237,270
2166,1272,1237,308
2167,1272,1237,392
2168,1272,1237,464
2169,1272,1237,499
2170,1272,1237,458
2171,1272,1237,494
2172,1272,1237,654
2173,1272,1237,680
2174,1272,1237,708
2175,1272,1237,1041
2176,1272,1237,1098
2177,1272,1237,1179
2178,1272,1237,1180
2179,1272,1237,1271
2180,1272,1237,1241
2181,1272,1237,1473
2182,1272,1237,1531
2183,1272,1237,1750
2184,1272,1237,1795
2185,1272,1237,1631
2186,1273,1332,None
2187,1274,898,None
2188,1275,1329,None
2189,1276,265,None
2190,1277,1329,None
2191,1278,1329,None
2192,1279,255,None
2193,1279,255,None
2194,1280,1793,None
2195,1281,484,None
2196,1282,682,None
2197,1283,244,None
2198,1284,1329,None
2199,1285,1489,None
2200,1286,1694,None
2201,1287,1329,None
2202,1288,1329,None
2203,1289,1329,None
2204,1290,99,None
2205,1291,99,None
2206,1292,1840,97
2207,1292,1840,99
2208,1292,1840,624
2209,1292,1840,699
2210,1292,1840,1330
2211,1293,1331,None
2212,1294,1365,None
2213,1295,1329,None
2214,1296,346,None
2215,1297,1329,None
2216,1298,97,None
2217,1299,1331,None
2218,1299,1793,None
2219,1300,1332,None
2220,1301,1329,None
2221,1302,1692,1726
2222,1303,1698,None
2223,1304,333,None
2224,1305,682,None
2225,1306,43,None
2226,1307,1085,8
2227,1307,1085,91
2228,1307,1085,252
2229,1307,1085,302
2230,1307,1085,763
2231,1307,1085,1173
2232,1307,1085,1439
2233,1307,1085,1736
2234,1307,1085,1769
2235,1308,41,1309
2236,1308,41,1310
2237,1308,41,1312
2238,1308,41,1472
2239,1308,41,1736
2240,1309,1308,None
2241,1310,1308,None
2242,1311,1329,None
2243,1312,1308,None
2244,1313,99,None
2245,1314,99,885
2246,1314,1317,158
2247,1314,99,None
2248,1314,987,None
2249,1314,1353,None
2250,1314,1353,None
2251,1315,101,None
2252,1316,1489,None
2253,1317,99,767
2254,1317,99,1314
2255,1318,293,None
2256,1319,1329,None
2257,1320,682,None
2258,1321,1329,None
2259,1322,1329,None
2260,1323,660,None
2261,1324,1705,None
2262,1325,1491,None
2263,1326,1329,None
2264,1327,1365,None
2265,1328,53,None
2266,1329,1081,9
2267,1329,1081,10
2268,1329,1081,12
2269,1329,1081,16
2270,1329,1081,18
2271,1329,1081,20
2272,1329,1081,21
2273,1329,1081,22
2274,1329,1081,23
2275,1329,1081,46
2276,1329,1081,47
2277,1329,1081,48
2278,1329,1081,51
2279,1329,1081,52
2280,1329,1081,54
2281,1329,1081,55
2282,1329,1081,56
2283,1329,1081,62
2284,1329,1081,63
2285,1329,1081,64
2286,1329,1081,75
2287,1329,1081,82
2288,1329,1081,83
2289,1329,1081,84
2290,1329,1081,87
2291,1329,1081,88
2292,1329,1081,89
2293,1329,1081,91
2294,1329,1081,92
2295,1329,1081,93
2296,1329,1081,95
2297,1329,1081,103
2298,1329,1081,106
2299,1329,1081,107
2300,1329,1081,111
2301,1329,1081,113
2302,1329,1081,114
2303,1329,1081,118
2304,1329,1081,120
2305,1329,1081,141
2306,1329,1081,169
2307,1329,1081,178
2308,1329,1081,179
2309,1329,1081,180
2310,1329,1081,183
2311,1329,1081,184
2312,1329,1081,185
2313,1329,1081,188
2314,1329,1081,189
2315,1329,1081,193
2316,1329,1081,195
2317,1329,1081,196
2318,1329,1081,199
2319,1329,1081,204
2320,1329,1081,206
2321,1329,1081,207
2322,1329,1081,210
2323,1329,1081,211
2324,1329,1081,213
2325,1329,1081,215
2326,1329,1081,216
2327,1329,1081,221
2328,1329,1081,227
2329,1329,1081,228
2330,1329,1081,233
2331,1329,1081,240
2332,1329,1081,241
2333,1329,1081,243
2334,1329,1081,251
2335,1329,1081,254
2336,1329,1081,257
2337,1329,1081,258
2338,1329,1081,259
2339,1329,1081,261
2340,1329,1081,262
2341,1329,1081,263
2342,1329,1081,264
2343,1329,1081,266
2344,1329,1081,274
2345,1329,1081,278
2346,1329,1081,279
2347,1329,1081,285
2348,1329,1081,289
2349,1329,1081,291
2350,1329,1081,294
2351,1329,1081,296
2352,1329,1081,297
2353,1329,1081,298
2354,1329,1081,304
2355,1329,1081,305
2356,1329,1081,313
2357,1329,1081,314
2358,1329,1081,317
2359,1329,1081,328
2360,1329,1081,331
2361,1329,1081,332
2362,1329,1081,350
2363,1329,1081,352
2364,1329,1081,353
2365,1329,1081,354
2366,1329,1081,361
2367,1329,1081,362
2368,1329,1081,364
2369,1329,1081,365
2370,1329,1081,366
2371,1329,1081,367
2372,1329,1081,368
2373,1329,1081,369
2374,1329,1081,370
2375,1329,1081,373
2376,1329,1081,399
2377,1329,1081,400
2378,1329,1081,402
2379,1329,1081,403
2380,1329,1081,407
2381,1329,1081,409
2382,1329,1081,410
2383,1329,1081,413
2384,1329,1081,414
2385,1329,1081,415
2386,1329,1081,416
2387,1329,1081,417
2388,1329,1081,422
2389,1329,1081,423
2390,1329,1081,424
2391,1329,1081,425
2392,1329,1081,427
2393,1329,1081,429
2394,1329,1081,431
2395,1329,1081,432
2396,1329,1081,433
2397,1329,1081,434
2398,1329,1081,436
2399,1329,1081,439
2400,1329,1081,440
2401,1329,1081,445
2402,1329,1081,446
2403,1329,1081,448
2404,1329,1081,454
2405,1329,1081,455
2406,1329,1081,456
2407,1329,1081,460
2408,1329,1081,466
2409,1329,1081,468
2410,1329,1081,471
2411,1329,1081,473
2412,1329,1081,474
2413,1329,1081,475
2414,1329,1081,478
2415,1329,1081,481
2416,1329,1081,489
2417,1329,1081,490
2418,1329,1081,492
2419,1329,1081,495
2420,1329,1081,496
2421,1329,1081,500
2422,1329,1081,502
2423,1329,1081,507
2424,1329,1081,508
2425,1329,1081,510
2426,1329,1081,514
2427,1329,1081,515
2428,1329,1081,516
2429,1329,1081,517
2430,1329,1081,519
2431,1329,1081,520
2432,1329,1081,522
2433,1329,1081,530
2434,1329,1081,531
2435,1329,1081,532
2436,1329,1081,534
2437,1329,1081,535
2438,1329,1081,538
2439,1329,1081,541
2440,1329,1081,546
2441,1329,1081,548
2442,1329,1081,549
2443,1329,1081,553
2444,1329,1081,557
2445,1329,1081,559
2446,1329,1081,565
2447,1329,1081,566
2448,1329,1081,567
2449,1329,1081,568
2450,1329,1081,569
2451,1329,1081,570
2452,1329,1081,571
2453,1329,1081,573
2454,1329,1081,576
2455,1329,1081,577
2456,1329,1081,579
2457,1329,1081,580
2458,1329,1081,581
2459,1329,1081,582
2460,1329,1081,585
2461,1329,1081,590
2462,1329,1081,593
2463,1329,1081,596
2464,1329,1081,602
2465,1329,1081,603
2466,1329,1081,604
2467,1329,1081,605
2468,1329,1081,606
2469,1329,1081,609
2470,1329,1081,612
2471,1329,1081,617
2472,1329,1081,620
2473,1329,1081,622
2474,1329,1081,623
2475,1329,1081,631
2476,1329,1081,632
2477,1329,1081,633
2478,1329,1081,634
2479,1329,1081,635
2480,1329,1081,637
2481,1329,1081,638
2482,1329,1081,639
2483,1329,1081,640
2484,1329,1081,641
2485,1329,1081,642
2486,1329,1081,646
2487,1329,1081,647
2488,1329,1081,649
2489,1329,1081,653
2490,1329,1081,656
2491,1329,1081,657
2492,1329,1081,667
2493,1329,1081,669
2494,1329,1081,670
2495,1329,1081,673
2496,1329,1081,674
2497,1329,1081,678
2498,1329,1081,679
2499,1329,1081,684
2500,1329,1081,685
2501,1329,1081,686
2502,1329,1081,688
2503,1329,1081,689
2504,1329,1081,692
2505,1329,1081,694
2506,1329,1081,699
2507,1329,1081,701
2508,1329,1081,702
2509,1329,1081,703
2510,1329,1081,704
2511,1329,1081,705
2512,1329,1081,706
2513,1329,1081,707
2514,1329,1081,710
2515,1329,1081,714
2516,1329,1081,716
2517,1329,1081,717
2518,1329,1081,721
2519,1329,1081,722
2520,1329,1081,723
2521,1329,1081,725
2522,1329,1081,730
2523,1329,1081,740
2524,1329,1081,741
2525,1329,1081,748
2526,1329,1081,750
2527,1329,1081,752
2528,1329,1081,756
2529,1329,1081,757
2530,1329,1081,762
2531,1329,1081,766
2532,1329,1081,769
2533,1329,1081,775
2534,1329,1081,784
2535,1329,1081,785
2536,1329,1081,789
2537,1329,1081,791
2538,1329,1081,792
2539,1329,1081,794
2540,1329,1081,805
2541,1329,1081,808
2542,1329,1081,809
2543,1329,1081,812
2544,1329,1081,818
2545,1329,1081,824
2546,1329,1081,828
2547,1329,1081,829
2548,1329,1081,833
2549,1329,1081,834
2550,1329,1081,849
2551,1329,1081,850
2552,1329,1081,852
2553,1329,1081,853
2554,1329,1081,855
2555,1329,1081,856
2556,1329,1081,858
2557,1329,1081,859
2558,1329,1081,860
2559,1329,1081,861
2560,1329,1081,866
2561,1329,1081,868
2562,1329,1081,869
2563,1329,1081,870
2564,1329,1081,872
2565,1329,1081,876
2566,1329,1081,881
2567,1329,1081,889
2568,1329,1081,890
2569,1329,1081,895
2570,1329,1081,896
2571,1329,1081,897
2572,1329,1081,902
2573,1329,1081,903
2574,1329,1081,905
2575,1329,1081,906
2576,1329,1081,908
2577,1329,1081,910
2578,1329,1081,911
2579,1329,1081,912
2580,1329,1081,914
2581,1329,1081,917
2582,1329,1081,923
2583,1329,1081,924
2584,1329,1081,926
2585,1329,1081,927
2586,1329,1081,929
2587,1329,1081,931
2588,1329,1081,934
2589,1329,1081,936
2590,1329,1081,937
2591,1329,1081,942
2592,1329,1081,944
2593,1329,1081,945
2594,1329,1081,948
2595,1329,1081,950
2596,1329,1081,951
2597,1329,1081,953
2598,1329,1081,954
2599,1329,1081,955
2600,1329,1081,956
2601,1329,1081,958
2602,1329,1081,960
2603,1329,1081,964
2604,1329,1081,966
2605,1329,1081,968
2606,1329,1081,969
2607,1329,1081,971
2608,1329,1081,974
2609,1329,1081,976
2610,1329,1081,977
2611,1329,1081,978
2612,1329,1081,982
2613,1329,1081,983
2614,1329,1081,988
2615,1329,1081,990
2616,1329,1081,991
2617,1329,1081,992
2618,1329,1081,993
2619,1329,1081,996
2620,1329,1081,997
2621,1329,1081,998
2622,1329,1081,999
2623,1329,1081,1002
2624,1329,1081,1003
2625,1329,1081,1004
2626,1329,1081,1005
2627,1329,1081,1009
2628,1329,1081,1012
2629,1329,1081,1014
2630,1329,1081,1020
2631,1329,1081,1032
2632,1329,1081,1037
2633,1329,1081,1038
2634,1329,1081,1040
2635,1329,1081,1044
2636,1329,1081,1045
2637,1329,1081,1046
2638,1329,1081,1051
2639,1329,1081,1052
2640,1329,1081,1053
2641,1329,1081,1056
2642,1329,1081,1057
2643,1329,1081,1059
2644,1329,1081,1060
2645,1329,1081,1061
2646,1329,1081,1064
2647,1329,1081,1070
2648,1329,1081,1071
2649,1329,1081,1073
2650,1329,1081,1074
2651,1329,1081,1075
2652,1329,1081,1076
2653,1329,1081,1079
2654,1329,1081,1084
2655,1329,1081,1087
2656,1329,1081,1098
2657,1329,1081,1101
2658,1329,1081,1105
2659,1329,1081,1106
2660,1329,1081,1107
2661,1329,1081,1109
2662,1329,1081,1111
2663,1329,1081,1112
2664,1329,1081,1113
2665,1329,1081,1114
2666,1329,1081,1115
2667,1329,1081,1116
2668,1329,1081,1118
2669,1329,1081,1119
2670,1329,1081,1121
2671,1329,1081,1122
2672,1329,1081,1123
2673,1329,1081,1127
2674,1329,1081,1128
2675,1329,1081,1129
2676,1329,1081,1130
2677,1329,1081,1131
2678,1329,1081,1132
2679,1329,1081,1135
2680,1329,1081,1137
2681,1329,1081,1138
2682,1329,1081,1141
2683,1329,1081,1142
2684,1329,1081,1146
2685,1329,1081,1154
2686,1329,1081,1157
2687,1329,1081,1162
2688,1329,1081,1165
2689,1329,1081,1171
2690,1329,1081,1174
2691,1329,1081,1178
2692,1329,1081,1182
2693,1329,1081,1188
2694,1329,1081,1189
2695,1329,1081,1190
2696,1329,1081,1191
2697,1329,1081,1193
2698,1329,1081,1194
2699,1329,1081,1195
2700,1329,1081,1196
2701,1329,1081,1198
2702,1329,1081,1199
2703,1329,1081,1200
2704,1329,1081,1202
2705,1329,1081,1205
2706,1329,1081,1206
2707,1329,1081,1207
2708,1329,1081,1208
2709,1329,1081,1210
2710,1329,1081,1211
2711,1329,1081,1212
2712,1329,1081,1214
2713,1329,1081,1217
2714,1329,1081,1218
2715,1329,1081,1219
2716,1329,1081,1220
2717,1329,1081,1229
2718,1329,1081,1230
2719,1329,1081,1240
2720,1329,1081,1245
2721,1329,1081,1247
2722,1329,1081,1248
2723,1329,1081,1250
2724,1329,1081,1251
2725,1329,1081,1254
2726,1329,1081,1255
2727,1329,1081,1257
2728,1329,1081,1258
2729,1329,1081,1259
2730,1329,1081,1260
2731,1329,1081,1261
2732,1329,1081,1264
2733,1329,1081,1265
2734,1329,1081,1266
2735,1329,1081,1267
2736,1329,1081,1268
2737,1329,1081,1270
2738,1329,1081,1275
2739,1329,1081,1277
2740,1329,1081,1278
2741,1329,1081,1284
2742,1329,1081,1287
2743,1329,1081,1288
2744,1329,1081,1289
2745,1329,1081,1295
2746,1329,1081,1297
2747,1329,1081,1301
2748,1329,1081,1311
2749,1329,1081,1319
2750,1329,1081,1321
2751,1329,1081,1322
2752,1329,1081,1326
2753,1329,1081,1335
2754,1329,1081,1338
2755,1329,1081,1340
2756,1329,1081,1341
2757,1329,1081,1342
2758,1329,1081,1343
2759,1329,1081,1347
2760,1329,1081,1350
2761,1329,1081,1351
2762,1329,1081,1352
2763,1329,1081,1358
2764,1329,1081,1363
2765,1329,1081,1364
2766,1329,1081,1371
2767,1329,1081,1373
2768,1329,1081,1375
2769,1329,1081,1376
2770,1329,1081,1377
2771,1329,1081,1378
2772,1329,1081,1379
2773,1329,1081,1381
2774,1329,1081,1382
2775,1329,1081,1383
2776,1329,1081,1384
2777,1329,1081,1393
2778,1329,1081,1394
2779,1329,1081,1395
2780,1329,1081,1396
2781,1329,1081,1397
2782,1329,1081,1399
2783,1329,1081,1403
2784,1329,1081,1404
2785,1329,1081,1405
2786,1329,1081,1406
2787,1329,1081,1407
2788,1329,1081,1410
2789,1329,1081,1412
2790,1329,1081,1414
2791,1329,1081,1415
2792,1329,1081,1417
2793,1329,1081,1419
2794,1329,1081,1421
2795,1329,1081,1427
2796,1329,1081,1429
2797,1329,1081,1431
2798,1329,1081,1432
2799,1329,1081,1435
2800,1329,1081,1440
2801,1329,1081,1442
2802,1329,1081,1446
2803,1329,1081,1451
2804,1329,1081,1452
2805,1329,1081,1454
2806,1329,1081,1456
2807,1329,1081,1457
2808,1329,1081,1459
2809,1329,1081,1462
2810,1329,1081,1465
2811,1329,1081,1466
2812,1329,1081,1468
2813,1329,1081,1471
2814,1329,1081,1472
2815,1329,1081,1474
2816,1329,1081,1477
